feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag6,0.22326614744924617,0.05760530854741653,4
USREC_lag6,0.1622888273217115,0.09773964548118191,4
TB3MS_lag6,0.145448145826792,0.01804328777344217,4
RPI_lag6,0.11319615455099201,0.03756020678066898,4
BUSLOANS_lag6,0.09058395117720158,0.04160269909435378,4
SP500_lag6,0.0691219719835926,0.047761492193384075,4
CPIAUCSL_lag6,0.06710372879751925,0.024240459250534172,4
M2SL_lag6,0.050537884064700875,0.03551812810027338,4
DPCERA3M086SBEA_lag6,0.05008851117171588,0.025372448149536382,4
OILPRICEX_lag6,0.028364677656528132,0.0180875283349113,4
