feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.054709291906201,0.024466501954720058,3
BUSLOANS_lag12,1.0066039836801646,0.0066723404542638936,3
CPIAUCSL_lag12,1.0018237777773475,0.003038001415221871,3
M2SL_lag12,1.0000207017941924,0.00044581724905001395,3
OILPRICEX_lag12,0.9996152763580244,0.002400680328025694,3
RPI_lag12,0.9884524490222297,0.006860404495689679,3
INDPRO_lag12,0.9850807686745396,0.007836402173687959,3
SP500_lag12,0.9733113236893541,0.01588855738321945,3
DPCERA3M086SBEA_lag12,0.9676003639821805,0.021396573659656134,3
USREC_lag12,0.9649629144721933,0.026524318772119984,3
