feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag24,0.3668128082059897,0.0507729652920576,12
RPI_lag24,0.2856085753570774,0.042783909581624,12
CPIAUCSL_lag24,0.1402119101271586,0.0367517146827089,12
INDPRO_lag24,0.0858288286755454,0.0294342118624247,12
BUSLOANS_lag24,0.0808991868400219,0.0197546809638143,12
M2SL_lag24,0.0154934783216787,0.021289376138869,12
USREC_lag24,0.0097979644676455,0.0017157782322651,12
SP500_lag24,0.0086781931157546,0.0054326876843004,12
TB3MS_lag24,0.0050798604333854,0.0006952738870829,12
OILPRICEX_lag24,0.0015891944557424,0.0006975130063494,12
