feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.3764342406054299,0.19461982594699878,7
SP500_lag12,0.28852243891420376,0.13375798806879463,7
DPCERA3M086SBEA_lag12,0.10201779069157453,0.13257517155936463,7
TB3MS_lag12,0.07273000195782593,0.06906820039167708,7
INDPRO_lag12,0.06930753299200405,0.05602633419629322,7
RPI_lag12,0.04326999340123756,0.04081024286238288,7
BUSLOANS_lag12,0.03167857441538051,0.029391227036230223,7
OILPRICEX_lag12,0.009145869541195709,0.005751178095566055,7
M2SL_lag12,0.004250061584120355,0.004957286497454958,7
CPIAUCSL_lag12,0.002643495897027707,0.0019953414063875394,7
