feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.064251550573574,0.03782619941364507,2
BUSLOANS_lag12,0.9999768478993538,0.0008533004795925336,2
CPIAUCSL_lag12,0.9998749774286605,0.00012570781693044264,2
M2SL_lag12,0.9995623864583134,0.0004465754549207168,2
OILPRICEX_lag12,0.9992938815494368,0.00034518093149604745,2
RPI_lag12,0.9869786410422846,0.01182600085430019,2
DPCERA3M086SBEA_lag12,0.980787953611957,0.018178624658847065,2
INDPRO_lag12,0.9668577357814838,0.03166292435576318,2
SP500_lag12,0.9345383926587223,0.027007302849593906,2
USREC_lag12,0.9115281738958841,0.056508403849884425,2
