feature,ratio_mean,ratio_std,n_windows
TB3MS_lag24,1.193978991758427,0.1485958427374914,3
BUSLOANS_lag24,1.0282094131051016,0.0201564533686187,3
INDPRO_lag24,1.0172906367236765,0.0275752643209113,3
USREC_lag24,1.0148186911677193,0.0209567940260068,3
RPI_lag24,1.013095601091833,0.0191522945353679,3
OILPRICEX_lag24,1.0071713486004557,0.0074337663246314,3
CPIAUCSL_lag24,1.006963546228551,0.002326074771794,3
SP500_lag24,1.003459354702071,0.0165231800696202,3
M2SL_lag24,1.003428946910627,0.0052679281071273,3
DPCERA3M086SBEA_lag24,0.9714924340080544,0.0316909747915699,3
