feature,ratio_mean,ratio_std,n_windows
USREC_lag6,1.0618177173389662,0.019933658527396123,3
UNRATE_lag6,1.0038060668608684,0.02152315018225225,3
SP500_lag6,1.0008846262395965,0.001965570914252172,3
TB3MS_lag6,1.0008701975115633,0.0003974116216729822,3
INDPRO_lag6,1.0002244055355225,0.0003276855331090174,3
BUSLOANS_lag6,1.0001534736111832,0.00020713834849878234,3
CPIAUCSL_lag6,0.9999625035241094,2.6139436522218168e-05,3
M2SL_lag6,0.9999107255205478,5.874435098328573e-05,3
RPI_lag6,0.999874230213182,0.00012879149092305536,3
DPCERA3M086SBEA_lag6,0.9998689077666744,0.00016810271302714844,3
OILPRICEX_lag6,0.997110140842878,0.002270664582119777,3
