feature,shap_share_mean,shap_share_std,n_windows
USREC_lag6,0.37219561322825856,0.1711707191917637,11
UNRATE_lag6,0.1622348205459416,0.13127295404484124,11
SP500_lag6,0.12652844878899924,0.06314667741096551,11
INDPRO_lag6,0.1189743356719461,0.09803106382078394,11
BUSLOANS_lag6,0.05612093894337384,0.04570062927242464,11
DPCERA3M086SBEA_lag6,0.04857521101638933,0.059788374291061055,11
OILPRICEX_lag6,0.033030305139176014,0.01448917292786353,11
M2SL_lag6,0.026716640745097105,0.031090523706086236,11
CPIAUCSL_lag6,0.01927970058541672,0.03380077218924403,11
TB3MS_lag6,0.01875195624450993,0.041906802062929224,11
RPI_lag6,0.017592029090891557,0.010574681787993938,11
