feature,ratio_mean,ratio_std,n_windows
USREC_lag6,1.0057403586115807,0.003257172912756845,2
SP500_lag6,1.0004745781206559,0.0004727905554907652,2
M2SL_lag6,1.0000653282398333,6.537919870197584e-05,2
OILPRICEX_lag6,1.0000522721505525,6.253020179058932e-05,2
CPIAUCSL_lag6,0.9999838585083412,1.6093808681727495e-05,2
DPCERA3M086SBEA_lag6,0.999919583690007,8.008082033922337e-05,2
RPI_lag6,0.9997188741390151,0.000280655638018823,2
BUSLOANS_lag6,0.9996624932439511,0.0003377389403788622,2
INDPRO_lag6,0.9987010184491578,0.001300375514829144,2
TB3MS_lag6,0.9985939205954918,0.0023851406508658135,2
