feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.40186402767081275,0.080017644935599,11
RPI_lag12,0.15997689819241961,0.11653797878292309,11
INDPRO_lag12,0.1404579370593253,0.044420148129983655,11
SP500_lag12,0.08650612399967512,0.019169895671618586,11
BUSLOANS_lag12,0.0774299863014277,0.0231836552473818,11
CPIAUCSL_lag12,0.0691998241324311,0.04759316311020309,11
M2SL_lag12,0.02903159176997764,0.022396988738615103,11
USREC_lag12,0.026021583896686736,0.007048816975008966,11
TB3MS_lag12,0.004020536526460408,0.00041401755040112694,11
OILPRICEX_lag12,0.0031648055544420154,0.0010220664244132535,11
UNRATE_lag12,0.002326684896341598,0.0006546845623103318,11
