feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.20477495820580463,0.046244529791574646,12
INDPRO_lag12,0.15592237912672421,0.03602029309237198,12
TB3MS_lag12,0.14638747743878688,0.03878564987448489,12
DPCERA3M086SBEA_lag12,0.12472902712949928,0.026213598482923,12
BUSLOANS_lag12,0.09086716268897123,0.026429441188305116,12
OILPRICEX_lag12,0.07215226239764325,0.02547066405129403,12
USREC_lag12,0.054158614041097376,0.02221551886371851,12
CPIAUCSL_lag12,0.05208479549561764,0.06410317750940925,12
RPI_lag12,0.051496907665694515,0.029868318125727156,12
M2SL_lag12,0.04742641581016092,0.03191544114149357,12
