feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.38331949461534726,0.2184618727253102,12
UNRATE_lag24,0.23487084511499592,0.14237780987742726,12
USREC_lag24,0.11835681889736942,0.07746174892093564,12
DPCERA3M086SBEA_lag24,0.10526808059752187,0.18145481296346455,12
RPI_lag24,0.059539347486271245,0.11531769700369536,12
INDPRO_lag24,0.032357101277814444,0.06851372816787796,12
BUSLOANS_lag24,0.026826341251901933,0.04683145876129099,12
CPIAUCSL_lag24,0.02058884020952463,0.04026763802811849,12
SP500_lag24,0.01009259293322388,0.012704389969103325,12
M2SL_lag24,0.005170711459004788,0.008069466635194339,12
OILPRICEX_lag24,0.0036098261570245427,0.0022757542638671426,12
