feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.1594069398649827,0.01116659583372721,3
SP500_lag12,1.030025038009833,0.011323814079048988,3
OILPRICEX_lag12,1.0033398676477052,0.0019667845541791614,3
BUSLOANS_lag12,1.0013373351800874,0.001116297525516813,3
TB3MS_lag12,1.0004141166490275,0.006621258226255488,3
RPI_lag12,1.0001934071404677,0.0003584429719160157,3
M2SL_lag12,1.0000723869396086,6.897290781043832e-05,3
CPIAUCSL_lag12,1.0000054783396413,5.653848520702703e-06,3
DPCERA3M086SBEA_lag12,0.9992167177584136,0.0006358868737813407,3
INDPRO_lag12,0.9981318937333444,0.001163672397977155,3
