feature,ratio_mean,ratio_std,n_windows
SP500_lag12,1.0138579965858487,0.0,1
TB3MS_lag12,1.009092101496547,0.0,1
DPCERA3M086SBEA_lag12,1.0083910483188439,0.0,1
OILPRICEX_lag12,1.0008630973024697,0.0,1
CPIAUCSL_lag12,0.9999330980689611,0.0,1
M2SL_lag12,0.999439525052357,0.0,1
INDPRO_lag12,0.99932905293533,0.0,1
BUSLOANS_lag12,0.9910557328520334,0.0,1
USREC_lag12,0.9883563759983431,0.0,1
RPI_lag12,0.9818662121741338,0.0,1
