feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag1,0.6746255098347581,0.09023206357588338,7
INDPRO_lag1,0.12116721169241461,0.05147357468263349,7
TB3MS_lag1,0.06801397720829298,0.022943962132089938,7
USREC_lag1,0.04787696164828219,0.03001252225784631,7
RPI_lag1,0.02856733366233655,0.018361093953699878,7
SP500_lag1,0.019376026272577996,0.02492976428684561,7
CPIAUCSL_lag1,0.013988298058762826,0.0231435897190037,7
OILPRICEX_lag1,0.01017963479533899,0.014109645820349723,7
M2SL_lag1,0.008497536945812807,0.012135108012332255,7
DPCERA3M086SBEA_lag1,0.0053265575004705435,0.008547863090078073,7
BUSLOANS_lag1,0.0023809523809523807,0.005832118435198043,7
