feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag12,0.21446590940467328,0.061200975260056016,12
SP500_lag12,0.13584768209043158,0.04609094439064848,12
DPCERA3M086SBEA_lag12,0.12321450732952659,0.0445430893493387,12
TB3MS_lag12,0.1166006761397904,0.028924239939360726,12
BUSLOANS_lag12,0.11120265443887424,0.03187828042929411,12
INDPRO_lag12,0.10439442224705857,0.051081458728857554,12
M2SL_lag12,0.0588713408776324,0.08512537523432659,12
OILPRICEX_lag12,0.05161793704001666,0.03610427729543257,12
USREC_lag12,0.036457060950989446,0.02431643015983143,12
RPI_lag12,0.03559860724959818,0.02937388649067773,12
CPIAUCSL_lag12,0.011729202231408721,0.013093880151415027,12
