feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0321799351912497,0.011487130104886584,3
INDPRO_lag12,1.004998124601335,0.007742548287554361,3
BUSLOANS_lag12,1.0040084395847182,0.0028612034298333483,3
OILPRICEX_lag12,1.0030443085318501,0.003610877841223999,3
CPIAUCSL_lag12,1.0015982052357548,0.001452395329648643,3
M2SL_lag12,1.0010473151158676,0.0010706736262999362,3
DPCERA3M086SBEA_lag12,0.974648904215174,0.020822276701874736,3
RPI_lag12,0.9734688092594169,0.017238442649811694,3
SP500_lag12,0.9491360244931516,0.011817598248871533,3
USREC_lag12,0.9141372741137112,0.06462160625276686,3
