feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.3721934430196372,0.05024874635099693,4
RPI_lag12,0.2536505033035421,0.06127915283819708,4
CPIAUCSL_lag12,0.1045853587654895,0.02368100746548932,4
SP500_lag12,0.08971446842728768,0.006172302653649869,4
INDPRO_lag12,0.07674251803901902,0.024612627984237603,4
BUSLOANS_lag12,0.04941044343898716,0.012295564855472167,4
M2SL_lag12,0.027450070853061236,0.026826528014009417,4
USREC_lag12,0.019147562743720353,0.0026960657275875615,4
TB3MS_lag12,0.003980280317044808,0.00034314497109783244,4
OILPRICEX_lag12,0.0031253510922109665,0.0005691322200778201,4
