feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag1,0.30982108523003926,0.06744150217085015,11
CPIAUCSL_lag1,0.18298565208415915,0.06706572339096478,11
DPCERA3M086SBEA_lag1,0.15773722129179762,0.02328479899047619,11
RPI_lag1,0.09735471823222856,0.03891579866504247,11
BUSLOANS_lag1,0.0917140509263795,0.025151333363088533,11
UNRATE_lag1,0.08005978514237604,0.017702883798828683,11
M2SL_lag1,0.04642444809705081,0.040195347631435105,11
USREC_lag1,0.02237081573369422,0.0037255321067900964,11
SP500_lag1,0.006683738934593455,0.006202780162770359,11
TB3MS_lag1,0.0024475234983387583,0.0004208543205027641,11
OILPRICEX_lag1,0.0024009608293426156,0.0025162275307598868,11
