feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.0920226069994727,0.003465797756479054,3
SP500_lag12,1.0386633892361645,0.008101481444744325,3
BUSLOANS_lag12,1.0067553439596522,0.0014629074853766911,3
OILPRICEX_lag12,1.0034723688192073,0.0009225485615343745,3
M2SL_lag12,1.0009264298593556,0.0007078207617519223,3
TB3MS_lag12,1.0005392795805514,0.0018869832947244303,3
CPIAUCSL_lag12,0.9997025371983635,0.0004635529462484126,3
DPCERA3M086SBEA_lag12,0.9992355884683501,0.003487405909462499,3
RPI_lag12,0.9991561944953068,0.0008331314561812773,3
INDPRO_lag12,0.9948858995668153,0.0012798341960002966,3
