feature,ratio_mean,ratio_std,n_windows
SP500_lag12,1.0205007657973233,0.026783772343649506,3
BUSLOANS_lag12,1.0012051101838597,0.0006667364428648471,3
DPCERA3M086SBEA_lag12,1.0000691661135441,0.00016322633159535736,3
CPIAUCSL_lag12,1.0000175179279154,1.3929589057981834e-05,3
INDPRO_lag12,1.0000066583757081,0.0008478100988860967,3
USREC_lag12,1.0,0.0,3
M2SL_lag12,0.9999890143882844,1.0252330144405708e-05,3
OILPRICEX_lag12,0.9999329678550657,0.0014748031168171063,3
RPI_lag12,0.9997709426491916,0.00019812168283906122,3
UNRATE_lag12,0.9975447428198297,0.0037504672929046245,3
TB3MS_lag12,0.9813559724786408,0.027510040993637963,3
