feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0480614725931041,0.009463845040731833,2
USREC_lag12,1.0165658425828974,0.04239506560330408,2
BUSLOANS_lag12,1.000187139133644,0.00017349516606113277,2
CPIAUCSL_lag12,1.0000078469815932,7.15904914949661e-06,2
M2SL_lag12,1.0000018878260821,7.677742904443896e-06,2
OILPRICEX_lag12,0.9997860115824837,0.0014069605272808983,2
DPCERA3M086SBEA_lag12,0.9995990001300636,0.00011580167009012099,2
RPI_lag12,0.9994759943111542,4.852559224693964e-05,2
INDPRO_lag12,0.9993622403486697,0.00029951851262560725,2
SP500_lag12,0.955721985885601,0.018293212805081394,2
