feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag1,0.6448486049202701,0.08679890299193811,12
INDPRO_lag1,0.1097570932202369,0.04578769366941725,12
TB3MS_lag1,0.06707508800791749,0.02769532886970197,12
USREC_lag1,0.04677387543547703,0.025779315843222034,12
RPI_lag1,0.03199170846215347,0.01895013376925053,12
SP500_lag1,0.02092197644959459,0.024673871080337872,12
DPCERA3M086SBEA_lag1,0.0206224600982602,0.029326020884691165,12
BUSLOANS_lag1,0.01774664171821477,0.0255246992935393,12
M2SL_lag1,0.01666903986108967,0.020787256564774155,12
CPIAUCSL_lag1,0.012396396602186029,0.019091896479685948,12
OILPRICEX_lag1,0.011197115224599772,0.01115256808956426,12
