feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.3657538630872504,0.21860008554021998,11
SP500_lag12,0.29530858995617176,0.12838844728681578,11
DPCERA3M086SBEA_lag12,0.09936819213489029,0.11506991471899018,11
INDPRO_lag12,0.08186202908081498,0.06427285047899925,11
TB3MS_lag12,0.05648494275301268,0.0601346277941266,11
RPI_lag12,0.04240800162148506,0.03747791124361893,11
BUSLOANS_lag12,0.03970266720413932,0.035454493976184887,11
OILPRICEX_lag12,0.01227464212036277,0.00840672322820079,11
M2SL_lag12,0.0044154203236762635,0.004556611453206204,11
CPIAUCSL_lag12,0.002421651718196517,0.0017217236367537247,11
