feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.250777194119381,0.10788124054660014,11
DPCERA3M086SBEA_lag12,0.17148358988371357,0.07055581514157161,11
INDPRO_lag12,0.15906251579506045,0.04501171910632168,11
TB3MS_lag12,0.10209086364937213,0.08417489351283866,11
USREC_lag12,0.06903888242246613,0.05639162826578898,11
RPI_lag12,0.068205722271204,0.04943154456055,11
BUSLOANS_lag12,0.05834844445637097,0.052404691637573296,11
OILPRICEX_lag12,0.05286115776993275,0.05111467106954123,11
CPIAUCSL_lag12,0.043428987290701104,0.07470416778675722,11
M2SL_lag12,0.024702642341797944,0.026392767332154857,11
