feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.1015869750557759,0.003776381525872919,4
SP500_lag12,1.0388216205954022,0.005861345230407998,4
BUSLOANS_lag12,1.004189320174162,0.003019986323668723,4
OILPRICEX_lag12,1.0035559863701884,0.0020912274267113192,4
TB3MS_lag12,1.0015315512094067,0.003187697097073608,4
M2SL_lag12,1.0012641562195965,0.0009818787027946144,4
RPI_lag12,1.0005529629535288,0.0009530528134194121,4
CPIAUCSL_lag12,1.0001110603985626,0.0005185789043177372,4
DPCERA3M086SBEA_lag12,0.9980153042638475,0.009157019435520481,4
INDPRO_lag12,0.9956800831231405,0.0018184575285163974,4
