feature,ratio_mean,ratio_std,n_windows
TB3MS_lag24,1.0693780537433504,0.051949630078065676,3
USREC_lag24,1.0543992374711368,0.043521108572914156,3
INDPRO_lag24,1.0094109994948772,0.007310455209247874,3
SP500_lag24,1.0081440965252277,0.002175823766807668,3
RPI_lag24,1.0026295223670376,0.0036068925951725367,3
OILPRICEX_lag24,1.0007982501198074,0.002471407708194759,3
M2SL_lag24,0.9994859699524001,0.001897627978108828,3
BUSLOANS_lag24,0.9979525399015751,0.010261423495818796,3
CPIAUCSL_lag24,0.9943026846589115,0.009610673562579447,3
DPCERA3M086SBEA_lag24,0.9885063023959569,0.01776598931870397,3
