feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag6,0.22448483576182268,0.08870784434339914,11
TB3MS_lag6,0.14186805787349463,0.023123146385214736,11
USREC_lag6,0.13106082627346227,0.09009590280142551,11
BUSLOANS_lag6,0.10427568697177216,0.039389428062022884,11
SP500_lag6,0.10290504259196998,0.05909246685253714,11
RPI_lag6,0.08236073171504578,0.04744538754782457,11
DPCERA3M086SBEA_lag6,0.07547516183047871,0.03649956168008628,11
CPIAUCSL_lag6,0.06212804376471139,0.043540028648310324,11
M2SL_lag6,0.046616927720059105,0.04170661908064341,11
OILPRICEX_lag6,0.028824685497183287,0.019311064963818163,11
