date,BUSLOANS,CPIAUCSL,DPCERA3M086SBEA,INDPRO,M2SL,OILPRICEX,RPI,SP500,TB3MS,UNRATE,USREC
1961-06-01,0.39620000000000033,-0.030000000000001137,0.002386855076073502,0.01390390516949136,-0.19999999999998863,0.0,0.009407808779960725,-0.013321420128852957,0.040000000000000036,-0.1999999999999993,0.0
1961-07-01,-0.18830000000000524,0.08000000000000185,-0.0029997879791121562,0.011442827425403035,-0.8000000000000114,0.0,0.002847263624423668,-0.0027468352384634187,-0.08999999999999986,0.09999999999999964,0.0
1961-08-01,-0.05399999999999494,-0.060000000000002274,0.003549792576348132,0.009059236789770608,0.6999999999999886,0.0,0.0005659272567299922,0.03528099914838201,0.1499999999999999,-0.40000000000000036,0.0
1961-09-01,0.038599999999995305,0.019999999999999574,0.005604986039653426,-0.0011268786865619163,-0.10000000000002274,0.0,0.0012215943642663873,-0.007848985130750386,-0.11000000000000032,0.10000000000000053,0.0
1961-10-01,0.09310000000000684,-0.03999999999999915,0.0062380967210935445,0.019006911784879232,-0.2999999999999545,0.0,0.009806058374288718,0.010941998863983393,0.020000000000000018,-0.20000000000000018,0.0
1961-11-01,-0.05120000000000857,0.0,0.009673521524301343,0.015385483927494281,0.6999999999999318,0.0,0.008904464219672725,0.044298298110343914,0.18000000000000016,-0.40000000000000036,0.0
1961-12-01,0.5101000000000084,0.030000000000001137,0.006912195319861869,0.008685433405564602,-0.1999999999999318,0.0,0.005988423809614396,0.009242468817685534,0.1200000000000001,-0.09999999999999964,0.0
1962-01-01,-0.48040000000000305,-3.552713678800501e-15,0.00029686804433559644,-0.008689483210060356,-0.10000000000002274,0.0,-0.000999389383697924,-0.037927989003255114,0.1200000000000001,-0.20000000000000018,0.0
1962-02-01,-0.3021000000000029,0.0400000000000027,-0.0004750311828534137,0.016224855756237666,0.6000000000000227,0.0,0.004230016385172952,0.01651268763940461,0.009999999999999787,-0.2999999999999998,0.0
1962-03-01,0.34890000000000043,-0.00999999999999801,0.008221736195964446,0.005352951036389442,0.39999999999997726,0.0,0.006855174008377318,0.0009963704475284274,-0.009999999999999787,0.09999999999999964,0.0
1962-04-01,0.2062000000000026,-0.020000000000003126,0.0034694692413026473,0.0021339739391739165,-0.6000000000000227,0.0,0.005107482157338694,-0.03238681209033967,0.009999999999999787,0.0,0.0
1962-05-01,-0.13710000000000377,-0.010000000000001563,0.007660632183098315,-0.0010683973079679276,-0.39999999999997726,0.0,0.0014199256635691881,-0.07726674546363732,-0.040000000000000036,-0.09999999999999964,0.0
1962-06-01,0.39910000000000423,-0.05999999999999517,-0.00502249493560436,-0.0021322899272799845,-0.19999999999998863,0.0,0.00137955257596456,-0.12425335954663552,0.040000000000000036,0.0,0.0
1962-07-01,-0.5157000000000025,0.039999999999995595,0.003214966966148314,0.009567561684507453,-0.30000000000001137,0.0,0.004832251624007355,0.023802189405102148,0.18999999999999995,-0.09999999999999964,0.0
1962-08-01,0.011700000000004707,0.05000000000000426,0.0027973676380361745,0.0010565614819522118,0.5,0.0,0.0016084986187205885,0.026843762659619408,-0.10000000000000009,0.2999999999999998,0.0
1962-09-01,0.2535999999999987,0.0799999999999983,0.011111868486247456,0.006323834772505865,0.0999999999999659,0.0,0.00046974012904676954,-0.008925565605504282,-0.040000000000000036,-0.10000000000000053,0.0
1962-10-01,0.02489999999999526,-0.18000000000000327,-0.004961930328216457,0.0010487964171623787,0.20000000000004547,0.0,0.00527034985534236,-0.032060204002077874,-0.03999999999999959,-0.1999999999999993,0.0
1962-11-01,-0.12399999999999523,0.0400000000000027,0.013215545131045392,0.004188100966262542,0.30000000000001137,0.0,0.003678200157127165,0.06662820022091953,0.08999999999999986,0.2999999999999998,0.0
1962-12-01,-0.1133000000000024,0.0,0.005578338691318407,0.0,0.2999999999999545,0.0,0.0046802456752779165,0.04239304491728735,0.040000000000000036,-0.20000000000000018,0.0
1963-01-01,-0.013100000000001444,0.060000000000002274,-0.00028385705149558405,0.007288197015974607,-0.39999999999997726,0.0,0.006141664393489066,0.03790586936265772,0.040000000000000036,0.20000000000000018,0.0
1963-02-01,-0.05760000000000076,-0.020000000000003126,-0.003754484187315388,0.01134989440368539,0.19999999999998863,0.0,-0.005285990348417258,0.013131964556010622,0.009999999999999787,0.20000000000000018,0.0
1963-03-01,-0.022599999999997067,-0.00999999999999801,0.005059559981823281,0.006132507547363719,0.10000000000002274,0.0,0.004511245214192883,-0.0037996853983353063,-0.029999999999999805,-0.20000000000000018,0.0
1963-04-01,0.273299999999999,-0.060000000000002274,0.0036225771206015445,0.009130694005863305,-0.19999999999998863,0.0,0.00274016080232542,0.045979980311767754,0.009999999999999787,0.0,0.0
1963-05-01,-0.16049999999999898,0.060000000000002274,0.0006213109861255006,0.012050944130482577,0.19999999999998863,0.0,0.004269831373578725,0.019871064197383603,0.03000000000000025,0.20000000000000018,0.0
1963-06-01,0.3405999999999949,0.06999999999999673,0.00960924479832359,0.002990180528459785,-0.5000000000000568,0.0,0.004702302413296167,-0.0004278074931560738,0.06000000000000005,-0.3000000000000007,0.0
1963-07-01,-0.3783999999999921,-0.01999999999999602,0.005131935176831526,-0.0039876609535713925,0.40000000000009095,0.0,0.0005631592367958405,-0.014944954117995124,0.18999999999999995,0.0,0.0
1963-08-01,-0.2091000000000065,-0.020000000000003126,0.0035545719181646618,0.0019939668744135552,-0.20000000000004547,0.0,0.003492796973434409,0.027277664117469236,0.13999999999999968,-0.1999999999999993,0.0
1963-09-01,0.3353000000000037,-0.08999999999999986,-0.0018867930125767707,0.009921626393748717,-0.10000000000002274,0.0,0.006749672590192546,0.026004385422862875,0.06000000000000005,0.09999999999999964,0.0
1963-10-01,0.24289999999999878,0.060000000000002274,-0.0005556173051037838,0.006886664401022813,-0.0999999999999659,0.0,0.005533365169464233,0.0024677829908048565,0.07000000000000028,0.0,0.0
1963-11-01,0.23850000000000193,0.0,0.007419746110400194,0.00488861775379501,0.8999999999999773,0.0,0.002065057243378021,-0.005629949645828525,0.06999999999999984,0.20000000000000018,0.0
1963-12-01,0.10880000000000223,0.06999999999999673,0.01184549085143205,-0.0019511281385811152,-1.5,0.0,0.007866006770353096,0.02111938976227723,0.0,-0.20000000000000018,0.0
1964-01-01,-0.6914000000000087,-0.039999999999995595,0.003211324027955431,0.008757449424730002,0.30000000000001137,0.0,0.0035924921585692715,0.030277176626604785,0.0,0.09999999999999964,0.0
1964-02-01,-0.11489999999999156,-0.09000000000000341,0.007039613194232519,0.0067603082795728575,0.4000000000000341,0.0,0.004130279051342001,0.012220640907296243,0.009999999999999787,-0.1999999999999993,0.0
1964-03-01,0.03609999999999758,0.060000000000002274,0.003501309833490396,0.0,-0.20000000000004547,0.0,0.0050444159948028755,0.01805542358146539,0.010000000000000231,0.0,0.0
1964-04-01,0.3493999999999957,-0.020000000000003126,0.0017729072256047473,0.016230600281543772,-0.30000000000001137,0.0,0.006066280413424607,0.014363356419344164,-0.06999999999999984,-0.10000000000000053,0.0
1964-05-01,0.0004000000000061732,0.020000000000003126,0.013753615169715072,0.00566345265144319,0.6000000000000227,0.0,0.0059862114926581,0.009710022762176251,0.009999999999999787,-0.20000000000000018,0.0
1964-06-01,0.033699999999996066,0.0,0.005701630903663268,0.002821487062464989,0.4000000000000341,0.0,0.003514485388002697,-0.005964232391673541,0.0,0.10000000000000053,0.0
1964-07-01,-0.12700000000000244,-0.020000000000003126,0.007342947081345752,0.006551520459585181,0.0999999999999659,-0.050000000000000266,0.00542249714485088,0.03646555990111455,-0.020000000000000018,-0.2999999999999998,0.0
1964-08-01,-0.03349999999999653,0.020000000000003126,0.005991629668266718,0.00650887726547511,0.2999999999999545,0.050000000000000266,0.005644028277252744,-0.014768456290541465,0.040000000000000036,0.09999999999999964,0.0
1964-09-01,0.2816000000000045,-3.552713678800501e-15,-0.004164286898575398,0.003699935340987448,0.20000000000004547,0.0,0.004122501364406617,0.017048958989266616,0.029999999999999805,0.09999999999999964,0.0
1964-10-01,-0.15440000000000964,0.010000000000005116,0.0064991000068626015,-0.013946784399994971,-1.2999999999999545,0.0,0.0005550687966007217,0.017116785426715353,0.040000000000000036,0.0,0.0
1964-11-01,0.05610000000000781,0.04999999999999716,-0.009110613033952664,0.030430832961023224,0.6999999999999318,0.0,0.006703196630972741,0.006929383531649513,0.07000000000000028,-0.2999999999999998,0.0
1964-12-01,0.9132999999999996,-0.05000000000000071,0.009628720915601185,0.011739691703335886,-0.19999999999998863,0.0,0.009839268604750373,-0.017473880259452734,0.19999999999999973,0.20000000000000018,0.0
1965-01-01,-0.5924000000000049,-0.00999999999999801,0.007071179687265339,0.010713375687373627,0.10000000000002274,0.0,0.006245141530035525,0.02540117754373039,-0.029999999999999805,-0.09999999999999964,0.0
1965-02-01,-0.06459999999999866,-0.030000000000001137,0.015818270432174764,0.006197691026472274,0.0999999999999659,0.0,0.0005634022736931144,0.007288746330806006,0.1200000000000001,0.1999999999999993,0.0
1965-03-01,0.2513000000000005,0.029999999999997584,0.0030833800049747673,0.013151893286654115,-0.0999999999999659,0.0,0.00482888283924332,0.0009217652455850711,0.0,-0.39999999999999947,0.0
1965-04-01,-0.09539999999999793,0.0400000000000027,0.0070909799498588555,0.0043447313512055,-0.6000000000000227,0.0,0.00410340891555272,0.013043663192029875,0.0,0.09999999999999964,0.0
1965-05-01,-0.19230000000000302,0.030000000000001137,-0.00095259589565444,0.007777096878272438,-0.49999999999994316,0.0,0.005484667018190947,0.014781651368417137,-0.040000000000000036,-0.20000000000000018,0.0
1965-06-01,0.43420000000000414,0.029999999999997584,-0.008361505422517457,0.007713908732196462,1.2999999999999545,0.0,0.002903149205280897,-0.048655764599308426,-0.0900000000000003,0.0,0.0
1965-07-01,-0.48680000000000234,-0.16000000000000014,0.012466231614301826,0.009349756559718259,-0.20000000000004547,0.0,0.006715357577222747,-0.0015298620224202253,0.040000000000000036,-0.1999999999999993,0.0
1965-08-01,-0.15049999999999386,3.552713678800501e-15,0.007316559528504296,0.004223152693173748,0.10000000000007958,0.0,0.0041650153314289895,0.018436928307148825,0.0,0.0,0.0
1965-09-01,0.3202999999999889,0.09999999999999787,0.016574014035878104,0.00252473308836354,0.7999999999999545,0.0,0.02417214323208583,0.03286814318688425,0.08000000000000007,-0.10000000000000053,0.0
1965-10-01,-0.24739999999999895,-0.0400000000000027,0.01390155830376738,0.010032578750663657,-0.5999999999999659,0.0,-0.0042939973182338775,0.02223911977880544,0.11000000000000032,-0.09999999999999964,0.0
1965-11-01,0.04230000000001155,0.07000000000000384,-0.0004330149938955863,0.0041499464507834816,-5.684341886080802e-14,0.0,0.007409153038123506,0.008281620831722236,0.05999999999999961,-0.10000000000000053,0.0
1965-12-01,0.6996999999999929,0.0,0.002067159354474768,0.012350535924670059,0.4000000000000341,0.0,0.005321274812034815,-0.004568204594268543,0.29000000000000004,-0.09999999999999964,0.0
1966-01-01,-0.5783000000000129,-0.07000000000000384,0.00636685652041713,0.009774172832649253,-0.6999999999999886,0.0,0.0024238624119039542,0.017184967631664883,0.20999999999999996,0.0,0.0
1966-02-01,-0.12549999999997397,0.1700000000000017,0.006705848732713182,0.006461447413702803,-0.19999999999998863,0.0,0.004957814459778831,-0.006773855265487683,0.0600000000000005,-0.20000000000000018,0.0
1966-03-01,0.13809999999998013,-0.09999999999999787,0.007743558217542024,0.013595712034111695,-5.684341886080802e-14,0.0,0.005335604583907028,-0.04197344655636659,-0.0600000000000005,0.0,0.0
1966-04-01,0.013800000000003365,0.0,0.0005172454444899444,0.0015856785338894674,-0.49999999999994316,0.0,-0.0008101958942230425,0.03014412634871011,0.03000000000000025,0.0,0.0
1966-05-01,0.10269999999999868,-0.030000000000001137,-0.009351600763382706,0.009470381167507202,-1.3000000000000114,0.0,0.0032694109807938077,-0.05405509130988051,0.019999999999999574,0.10000000000000009,0.0
1966-06-01,1.110100000000017,-0.03999999999999915,0.0026537784506297513,0.0047032202996648564,0.2999999999999545,0.0,0.004888829143146367,-0.008331452959750685,-0.13999999999999968,-0.10000000000000009,0.0
1966-07-01,-0.6739000000000175,0.03999999999999915,0.008576462730013112,0.005458315455142859,-1.3999999999999773,0.0,0.004008627646166829,-0.002559629088010773,0.2999999999999998,0.0,0.0
1966-08-01,-1.1794000000000011,0.12999999999999545,0.0015472258519468873,0.0007765084932893629,2.000000000000057,0.0,0.005003734658769687,-0.062366293751225044,0.16000000000000014,0.0,0.0
1966-09-01,0.28310000000000457,-0.09999999999999432,0.009186997718653167,0.009282808283705535,1.099999999999909,0.050000000000000266,0.005994717755575252,-0.035848846942379,0.41000000000000014,-0.09999999999999964,0.0
1966-10-01,0.02770000000001005,0.0,-0.004373116994920601,0.006903151482771097,-2.499999999999943,-0.050000000000000266,0.004152153857747365,-0.008777647682930656,-0.020000000000000462,0.0,0.0
1966-11-01,-0.15990000000000748,-0.07000000000000028,0.0020958997914806154,-0.00690601035320304,1.3000000000000114,0.0,0.006193272147678286,0.04883338031499029,-0.02999999999999936,-0.10000000000000009,0.0
1966-12-01,0.2411999999999921,0.00999999999999801,0.0015806604871713148,0.002307306730194192,1.2999999999999545,0.0,-0.0003250353845949405,0.004189261917785458,-0.3600000000000003,0.19999999999999973,0.0
1967-01-01,-0.3053999999999917,-0.060000000000002274,0.00472704559885484,0.004706587369859072,-1.4999999999999432,0.0,0.00928258398372428,0.03764469107512536,-0.2400000000000002,0.10000000000000009,0.0
1967-02-01,-0.013999999999995794,0.12000000000000455,-0.0037055950503908086,-0.011406180720147763,2.099999999999966,0.029999999999999805,0.0012077505903018704,0.033877868742785644,-0.16000000000000014,-0.10000000000000009,0.0
1967-03-01,0.2810999999999808,-0.10000000000000142,0.005183996798066914,-0.0056526202743110154,1.099999999999966,-0.029999999999999805,0.006078339440755087,0.02330685880923955,-0.2999999999999998,0.0,0.0
1967-04-01,0.49680000000002167,0.10000000000000142,0.009465242509344662,0.009387149480215129,-2.199999999999932,0.0,-0.0008355347519533041,0.017075478636446206,-0.41999999999999993,0.0,0.0
1967-05-01,-0.6447000000000145,-0.10000000000000142,-9.146620330158228e-05,-0.008763592878024529,2.699999999999932,0.0,0.001840886842117584,0.017761295017675316,-0.23999999999999977,0.0,0.0
1967-06-01,0.6735000000000042,0.19999999999999574,0.0058825040238588144,-0.0001241029594374332,-0.2999999999999545,0.0,0.003950792690131877,-0.012607492283621013,-0.06000000000000005,0.10000000000000009,0.0
1967-07-01,-0.048499999999989996,-0.09999999999999432,-0.0035527252125735487,-0.002279883265865923,-0.5,0.0,0.005103809754492872,0.017133362078040726,0.6699999999999999,-0.10000000000000009,0.0
1967-08-01,-1.2650000000000148,0.0,0.002961480169767494,0.01897832669202204,0.19999999999998863,0.06999999999999984,0.004714631503299316,0.015786994540158972,0.05999999999999961,0.0,0.0
1967-09-01,0.44700000000001694,0.0,0.008336024351080162,-0.0016249403455570466,-0.5999999999999659,-0.06999999999999984,0.0007821459447168166,0.013873054868247081,0.15000000000000036,0.0,0.0
1967-10-01,0.14359999999997797,0.0,-0.009428472909817298,0.008109706099668657,-0.4000000000000341,0.0,0.0012923773959467866,-0.001566825410630912,0.13999999999999968,0.20000000000000018,0.0
1967-11-01,0.12380000000001701,0.09999999999999432,0.006808305165772133,0.014202469306054955,-0.5,0.0,0.006319863947551241,-0.0318633582636485,0.17000000000000082,-0.10000000000000009,0.0
1967-12-01,1.0521999999999991,-0.09999999999999432,0.013255940136576161,0.010710847295240633,0.599999999999909,0.0,0.0027827138245424266,0.028092930671654415,0.23999999999999932,-0.10000000000000009,0.0
1968-01-01,-1.1326000000000107,0.0,0.006363071283499444,-0.001076125666511274,-0.9999999999998863,0.0,0.0054499116139208326,-0.002731955045821799,0.03000000000000025,-0.09999999999999964,0.0
1968-02-01,-0.3639999999999901,0.0,0.0010196618266480328,0.0035761887834078188,0.39999999999997726,0.0,0.00759384636128857,-0.04618938246937443,-0.019999999999999574,0.09999999999999964,0.0
1968-03-01,0.46869999999999834,-7.105427357601002e-15,0.01661065567725606,0.0031176826206444908,-0.1999999999999318,0.0,0.008501804478374453,-0.018461378412408358,0.1899999999999995,-0.09999999999999964,0.0
1968-04-01,0.7911000000000001,7.105427357601002e-15,-0.0037112274351174257,0.0014459539732123439,-0.3000000000000682,0.0,0.00446327280545411,0.07125767495752378,0.20999999999999996,-0.20000000000000018,0.0
1968-05-01,-0.7554000000000087,0.0,0.0068875599218038985,0.011155394612138103,0.6999999999999318,0.0,0.005235744626492789,0.02273529774765226,0.28000000000000025,0.0,0.0
1968-06-01,0.4053000000000111,0.10000000000000142,0.008521734278194248,0.003666760646485745,0.5000000000001137,0.0,0.0046000608722778225,0.026517660061402104,-0.14000000000000057,0.20000000000000018,0.0
1968-07-01,0.14939999999998577,-7.105427357601002e-15,0.009260913383600133,-0.001535167755949196,-0.7000000000000455,0.0,0.006088951491662442,-0.001992032531240362,-0.20999999999999996,0.0,0.0
1968-08-01,-0.9039999999999822,-0.09999999999999432,0.0027275843708864933,0.0027857982769994294,0.7999999999999545,0.0,0.004591439423972332,-0.022076396792590103,-0.21999999999999975,-0.20000000000000018,0.0
1968-09-01,0.4047999999999945,0.0,-0.001405481608734771,0.003780022985185205,0.40000000000009095,0.0,0.004696761598456334,0.0319971130793375,0.10000000000000053,-0.10000000000000009,0.0
1968-10-01,0.36019999999999186,0.09999999999999432,0.0016608116241649817,0.001984886627725224,-0.20000000000004547,0.0,0.0017021268265473566,0.024379559477150536,0.15999999999999925,0.0,0.0
1968-11-01,0.6902000000000044,-0.09999999999999432,0.005516201877274973,0.012851463066867908,0.7999999999999545,0.0,0.0045193182184188885,0.015296665375474028,0.10000000000000053,0.0,0.0
1968-12-01,0.07900000000000773,0.10000000000000142,-0.002457315984646158,0.0031530353318194315,-0.39999999999997726,0.0,0.00405721271831716,0.01038234904221813,0.5099999999999998,0.0,0.0
1969-01-01,-0.7949000000000126,-0.10000000000000142,0.008069500261595142,0.006030701344290623,-1.8999999999999773,0.0,0.0009093911782827035,-0.043172171865209386,0.17999999999999972,0.0,0.0
1969-02-01,0.20660000000000878,-7.105427357601002e-15,0.0063337809526848865,0.006379058365686863,0.10000000000002274,0.0,0.0046565135815068714,-0.004914014802428923,-0.019999999999999574,0.0,0.0
1969-03-01,-0.2062000000000097,0.20000000000000995,-0.004400032241809626,0.00781135720262327,-0.10000000000002274,0.18000000000000016,0.004496610820135416,-0.021913227430714777,-0.10000000000000053,0.0,0.0
1969-04-01,0.5912000000000148,-0.10000000000000853,0.004065472185159624,-0.003684614915465012,-1.1999999999999318,-0.08000000000000007,0.0024048545817798583,0.01994084020351039,0.09000000000000075,0.0,0.0
1969-05-01,-0.3593000000000046,-0.09999999999999432,0.006711574477620719,-0.0037891202855404593,-0.5000000000001137,-0.10000000000000009,0.003921770013404213,0.032057140376185345,-0.07000000000000028,0.0,0.0
1969-06-01,-0.5789000000000044,0.10000000000000142,-0.00387137542526661,0.009723779271815225,1.2000000000000455,0.0,0.003414452430737569,-0.05361055903839507,0.40000000000000036,0.10000000000000009,0.0
1969-07-01,-0.07970000000000255,-7.105427357601002e-15,-0.0012937962197892006,0.005265458093261177,-1.0,0.0,0.005468591367550957,-0.04571340135441737,0.5599999999999996,0.0,0.0
1969-08-01,-0.26429999999999154,-0.09999999999999432,0.009145771502474531,0.0022944697527873537,-0.39999999999997726,0.0,0.006227214551330462,-0.005611746422601982,-0.019999999999999574,0.0,0.0
1969-09-01,0.2598999999999876,0.10000000000000142,0.001240694948234644,-0.00022461528346173765,1.3999999999999773,0.0,0.0025834460920179936,0.0034978041915563196,0.10999999999999943,0.20000000000000018,0.0
1969-10-01,0.008700000000004593,-7.105427357601002e-15,0.005153056852684301,0.0002935212230537054,-0.7000000000000455,0.0,0.0018620940032114675,0.010630000637327441,-0.08999999999999986,0.0,0.0
1969-11-01,0.32860000000000866,7.105427357601002e-15,-0.0011519790626373094,-0.009471744251739356,0.7000000000000455,0.0,0.0009633571365181837,0.0071976527288812875,0.2400000000000002,-0.20000000000000018,0.0
1969-12-01,0.5642999999999887,0.0,-0.0009060582968190012,-0.0026880835096747546,0.5,0.0,0.0020980213115837643,-0.05446573464740645,0.5800000000000001,0.0,0.0
1970-01-01,-1.7124999999999915,-7.105427357601002e-15,0.005956677775113661,-0.018689988466876528,-0.7999999999999545,0.0,0.0017927221137750138,-0.008819371463059333,0.04999999999999982,0.3999999999999999,1.0
1970-02-01,-0.3025999999999982,7.105427357601002e-15,0.004372976296571629,-0.0006582013438509726,-5.000000000000114,0.0,0.002447248080239106,-0.03550268618628838,-0.7400000000000002,0.30000000000000027,1.0
1970-03-01,0.3200999999999965,-7.105427357601002e-15,-0.005110499889783071,-0.0012992439596368754,4.300000000000068,0.0,0.0038735764307649134,0.016950522443798022,-0.5,0.20000000000000018,1.0
1970-04-01,0.546299999999988,7.105427357601002e-15,0.0007784811816344828,-0.0025744797600335545,0.10000000000002274,0.0,0.00990001854804845,-0.030930300691358603,-0.1200000000000001,0.1999999999999993,1.0
1970-05-01,0.07140000000001123,-0.10000000000000142,0.006857169726136814,-0.0011666374787364653,2.0,0.0,-0.005740778012961911,-0.12224322932874454,0.33000000000000007,0.20000000000000018,1.0
1970-06-01,0.4888000000000119,0.09999999999999432,0.0033704931300833074,-0.0032398524540346862,0.6000000000000227,0.0,0.0031204587339637158,-0.0061985031960283266,-0.16000000000000014,0.10000000000000053,1.0
1970-07-01,0.017199999999988336,-0.09999999999999432,-0.00024326954385278654,0.002450741090133768,0.1999999999999318,-0.040000000000000036,0.0055897682074572685,0.0017183270370360049,-0.22999999999999954,0.09999999999999964,1.0
1970-08-01,0.022499999999993747,0.0,0.004208317625787217,-0.0017844150834127603,1.8999999999999773,0.040000000000000036,0.0025413516519119383,0.028640332993157713,-0.040000000000000036,0.09999999999999964,1.0
1970-09-01,0.12449999999999761,0.10000000000000142,0.0049142127414678605,-0.0069157802744510555,0.5000000000001137,0.0,-0.0007043759817371154,0.058084861123664844,-0.29000000000000004,0.3000000000000007,1.0
1970-10-01,-0.7430999999999841,-7.105427357601002e-15,-0.006085906376657402,-0.02020701559623994,-1.1000000000001364,0.0,-0.003467874761501122,0.02144436771959146,-0.20999999999999996,0.09999999999999964,1.0
